2353-4362,14
1506-5790,8
2299-7164,7
2081-3678,2
0065-0927,8
0065-0951,14
1234-4125,14
1898-8091,6
1234-950X,10
0001-5229,11
0065-0986,9
0860-6102,11
2082-1867,8
0065-1044,14
1230-3976,9
1234-5563,12
1643-3912,3
1895-5738,7
1509-5703,6
1730-9980,4
2300-3022,6
1230-7777,7
0065-1249,11
1897-5100,5
0001-5814,14
2082-4459,6
2300-5599,8
2083-4373,6
1898-4088,14
0001-625X,14
1509-1619,8
1730-7503,12
0001-6594,14
0065-1524,8
1899-2358,12
2299-9981,5
1427-549X,13
1644-0749,9
1644-0625,11
1644-065X,6
1644-0668,8
1644-0676,4
1644-0765,10
1644-0722,6
1644-0684,6
1644-0730,15
1644-0714,10
1644-0633,11
1644-0757,15
2300-1739,7
2080-5497,7
1427-969X,6
1427-9665,6
1427-9681,8
0208-6018,14
0208-600X,8
1730-2366,6
0208-6050,8
1731-8025,8
1427-9711,3
1508-1117,8
0208-6069,4
0860-7435,4
0208-6077,4
1505-9057,12
1505-9065,6
0208-6107,6
0860-6587,8
0860-1232,7
1689-8966,5
0137-6616,3
2080-0339,7
0137-1150,13
0860-0716,12
2084-252X,4
0524-4544,7
2299-6060,13
1896-9461,11
2083-9782,6
2300-0783,6
1896-0049,8
0867-5953,5
1898-942X,5
2300-715X,5
2081-8580,5
0137-4478,6
1730-2439,11
2080-4075,9
1234-0278,6
2299-4157,11
2083-1587,10
0208-6220,10
1898-763X,4
1641-9227,7
2299-744X,4
1641-5728,3
1427-3101,9
2392-1420,6
1731-9404,3
2353-818X,7
1734-7572,6
0867-4361,13
1642-4530,7
2300-8164,6
1896-3102,2
1506-8900,7
2082-8993,11
1642-5758,13
2084-4409,8
0209-0864,12
2084-2147,5
1509-0957,7
1509-4650,4
1734-9923,10
1898-0732,8
0301-7966,9
0860-5734,8
0303-4135,5
0208-5607,8
1427-440X,9
1643-6539,2
1895-0620,8
0860-2107,9
1731-6170,7
1734-4557,7
0137-6861,5
0365-1118,9
0239-426X,6
1428-9512,12
0458-4317,7
1233-2127,6
0137-1983,9
0066-2232,9
1732-1360,6
0239-4243,7
0137-2025,8
0365-1029,8
0459-9586,11
0867-2040,8
1732-1352,7
2081-1861,7
2082-0917,3
2084-5456,7
2299-2103,3
1689-9911,6
2083-1765,8
2081-3333,7
2449-5239,3
2083-7267,4
2082-0909,5
2080-9751,5
2081-3325,7
2083-7275,8
2081-3341,5
2081-1853,8
2081-545X,7
2353-4583,6
2084-5596,6
2081-6642,8
1899-2226,10
2299-0631,15
1898-8784,7
1898-6730,10
1898-8830,12
1898-8857,14
1898-5912,10
1899-5942,4
1640-8632,13
2353-6306,3
1898-6773,15
1730-9549,7
1898-5203,3
1731-0652,9
1733-6996,4
1426-9600,10
1233-7234,14
1895-3735,11
1425-3534,5
2080-9638,7
1899-0142,11
1429-7507,9
1641-5159,7
0004-0738,15
(null),7
1230-2945,15
1230-2384,15
1427-4221,13
1897-3310,15
1231-3726,14
1897-2764,13
2391-7369,7
0860-7001,14
1505-0580,10
2083-6120,12
1509-2046,12
1231-0956,13
0866-9546,14
1899-8208,11
0208-4198,12
1895-9075,10
0518-3766,10
1425-9893,4
2084-3550,8
2082-3304,6
2083-2214,7
0066-6874,10
0860-1844,7
1897-4007,4
0066-6890,12
0324-8267,12
2083-6635,7
1642-168X,13
2083-1226,7
1731-6340,6
1641-9278,8
2081-4798,5
2299-811X,4
2449-6170,8
0208-841X,6
1234-9224,14
2082-6044,3
1732-6125,4
1895-6920,3
0208-9041,4
2391-7814,4
1505-2192,14
0137-3668,6
2353-8694,8
1509-5878,7
1429-3447,5
2082-4149,5
2082-7598,13
1643-692X,6
2081-6014,5
0067-2815,5
0239-4278,10
1643-0115,11
2080-1297,11
2081-7533,9
2300-4746,3
0137-6934,14
0137-5520,14
1643-9708,3
1644-9398,14
1732-1220,7
2353-8872,2
1895-8443,13
1896-4923,6
2081-4224,6
0137-7043,7
1899-6264,6
1429-2939,13
1232-7468,8
2081-2515,6
1641-6961,9
2082-9701,9
1689-7404,8
1425-1930,9
1689-5150,9
1506-3615,8
2299-565X,4
2081-4461,8
2084-5731,3
2300-2689,5
0137-9895,4
1640-7806,7
1734-6576,9
1895-9091,8
1898-9403,7
1897-2810,13
1644-7700,13
(null),9
1896-3811,12
0860-7796,13
2084-0136,8
0006-3940,7
1733-0297,6
2081-2752,3
1641-0033,6
0006-3967,15
1233-2224,9
0373-7837,6
0867-583X,11
2082-8756,1
0079-3493,8
1640-4491,4
2082-9892,2
0006-4017,4
0867-6143,12
1896-7205,1
1507-1383,4
0032-3802,13
2084-5383,4
2083-7755,7
1896-8406,10
1731-1438,6
1731-1829,6
1643-0700,7
2299-8403,4
1234-5865,7
(null),5
1642-9893,13
1640-324X,6
0365-9445,6
1234-5342,5
1899-0665,6
2081-3279,5
1428-8516,5
2299-8535,6
1896-0642,4
0459-6854,14
1732-4254,15
2080-7686,12
0239-7269,13
2300-4681,6
(null),5
1427-2385,6
(null),8
2300-1682,9
1899-5101,9
2080-0886,14
2300-9705,12
2080-4806,14
2082-8500,7
2082-2863,8
0009-2886,8
2083-7097,5
1640-9019,9
0009-479X,5
2300-7893,6
1895-6874,4
1507-5524,8
0009-4919,6
1733-2346,7
2080-752X,9
0137-706X,10
1730-3788,3
0009-6172,8
1896-9038,7
0137-3676,10
2080-5187,9
1428-2631,7
1505-8913,9
2392-1099,7
2081-7029,6
2080-7147,14
1733-0319,8
0239-6815,3
0867-5791,9
2081-6774,8
1896-3455,4
1731-0555,7
2081-3813,8
1896-7701,8
2300-9896,13
2080-1211,9
1896-0782,13
1508-2008,15
0866-9449,5
2080-5926,7
2353-3420,5
2084-6096,11
1505-0602,11
1508-4248,6
2299-3649,14
1641-8581,12
1508-2806,12
2450-0054,5
1897-9254,13
(null),5
2080-8216,6
0324-8569,14
1897-1415,3
1897-1423,5
2196-8403,7
2300-1240,7
2299-4335,6
1732-0917,12
(null),6
0137-2815,4
1927-7296,10
2081-1632,11
2353-4192,12
2084-980X,8
2081-3910,7
2084-1892,10
2299-906X,6
1732-5641,9
0867-2148,12
1233-2755,2
0045-9453,5
2300-5130,9
1506-1817,7
0070-2471,9
1425-6460,11
0011-4553,12
0011-4561,13
0239-3271,9
0137-3617,7
1734-5537,10
1230-4492,6
2299-7458,6
1233-2445,6
1428-7129,3
1896-8325,8
1733-0092,11
0420-1213,11
1644-387X,11
2082-4246,4
1732-0801,7
2082-999X,1
1507-661X,4
2081-0105,2
2080-1157,2
1428-345X,13
2084-4441,10
1732-0844,3
1641-6414,11
0867-4043,10
0012-2041,10
1730-8003,7
1234-5792,9
0208-8916,10
1733-7941,7
1233-0477,14
1895-4464,6
1509-9415,8
1509-9407,9
1509-9423,6
1730-0274,9
1427-2008,4
1732-7636,5
0209-1763,5
0012-6357,5
2080-587X,5
2081-4674,3
2083-3156,7
2353-1347,4
1234-3862,13
1733-1528,6
2084-2740,10
1644-6526,9
2082-8322,5
1427-9657,5
1731-0679,6
1509-9873,9
1642-3593,15
1898-6188,11
1644-7298,13
1642-2597,13
2083-3725,8
2071-789X,14
2084-5715,12
2353-4877,6
1732-4084,4
(null),6
0239-6858,12
2080-9069,9
1643-8779,8
1230-929X,11
1734-087X,12
1896-2327,9
2083-8972,5
0860-3839,5
1507-4943,7
2299-4106,7
1231-0336,5
1507-6563,14
2299-7466,6
1734-039X,14
1897-7979,9
1230-462X,3
1507-3866,14
2084-4093,6
1898-2255,12
0867-8898,12
2080-9646,11
2082-4440,7
2081-321X,7
2353-8929,11
0137-3056,13
0860-6846,12
0013-3205,12
2083-0874,5
1427-3519,8
1896-4672,8
1505-0297,12
1897-3426,11
1642-8722,6
0033-2089,8
1508-7719,7
1731-6758,15
2299-145X,3
1730-0282,9
0013-7294,4
1429-7248,7
0867-888X,15
2353-883X,12
(null),6
1734-4964,9
0012-7825,13
2299-7784,6
2081-4801,5
1895-4421,5
(null),10
1689-765X,14
1508-6305,11
1643-1243,12
2084-2546,10
2084-9257,7
0137-4079,13
0860-8024,12
2083-6228,5
0071-1861,12
0860-8032,13
0079-3566,11
0014-2263,10
2081-8742,7
1428-278X,7
1429-7132,12
(null),11
2353-1029,7
1898-5238,10
1231-1952,14
1895-0396,11
2450-0232,3
2353-6969,5
1231-0158,4
1899-3109,8
2084-1698,8
1734-3402,12
1230-3321,6
0014-8261,8
1899-2293,5
1234-8279,8
0044-4413,9
2081-7738,8
1731-7541,7
1426-3777,5
1642-3267,7
2082-9310,7
1734-4530,6
2300-4711,4
2299-1875,6
(null),5
1899-4822,12
1232-0307,7
1733-2842,9
1230-8323,7
1642-0136,10
1230-2376,6
2353-7752,9
0071-6677,14
0867-8294,9
0867-1761,14
(null),4
1506-7629,14
2300-5432,6
0015-5616,10
0071-6731,4
0071-674X,9
1730-4237,11
0015-5675,11
1231-0913,8
2081-1284,10
2081-0644,9
0239-8524,10
0015-573X,5
1641-3792,6
0867-3888,11
0071-6863,12
0079-4708,5
1426-2630,12
1733-1986,9
1899-5829,7
1640-8624,4
2353-2912,5
1732-1301,5
1897-3590,3
1899-3338,5
1734-1558,11
0867-0323,12
2083-6325,10
1426-1898,13
2081-688X,11
2300-5947,7
2083-7763,4
1641-1196,9
2081-2450,6
2082-0623,5
0867-6356,15
2080-7279,10
1899-4261,2
0860-4088,12
0015-9301,13
1640-629X,12
1230-4832,4
0208-6573,14
1230-4719,5
2081-1020,4
2080-9956,3
0016-5352,11
1230-9923,3
1898-1127,8
2084-2902,4
1730-4652,4
1734-5669,7
1734-5677,3
2300-8318,3
2084-1469,9
2080-6736,13
0016-7282,15
(null),6
1642-2511,6
1689-6440,7
1895-0426,4
1426-8981,14
2299-8004,14
1898-1135,11
2300-1496,6
2190-5193,10
1731-0830,8
1898-7486,6
0435-5865,14
1425-4956,9
2391-4653,4
1896-3315,5
1508-0102,6
1730-3419,4
2080-2951,8
1233-4634,11
0072-4769,12
2084-7904,4
1643-5435,7
1231-2037,8
0367-4916,7
0867-0005,14
1509-5576,7
1429-3730,9
0017-2448,9
0043-2075,7
0072-5013,6
2084-4107,7
0867-7115,4
0438-5403,12
1899-7988,6
2353-6942,8
2353-4184,12
2081-0768,8
0239-8818,13
0018-0599,14
2299-5609,9
2084-1302,4
1899-5160,10
2299-2464,7
2084-1213,4
0073-277X,13
1730-1270,11
1895-3883,3
2080-4555,9
1896-1770,2
2082-5897,7
1643-9171,13
1732-3991,14
2353-3145,6
2082-971X,6
1234-4087,7
2300-5327,14
1643-7446,8
1230-3534,7
1731-9668,3
1505-3954,7
1642-1817,6
1509-1945,8
0860-4487,9
1730-2064,8
1425-140X,9
2081-4054,6
1896-1444,3
2080-8011,3
1899-2722,7
2083-1382,2
2084-5073,3
2084-5537,5
1507-3858,12
2083-0157,7
1732-5587,10
2300-3243,2
1640-8160,7
1640-3622,10
2300-5874,4
1734-2406,6
2300-391X,9
2080-5268,10
2300-6102,10
1425-1655,15
1643-5494,14
0867-6747,15
2299-9701,12
2080-8755,7
2083-0025,6
1641-9251,11
1232-9142,6
1877-3095,11
1734-624X,7
1641-4233,11
2299-5749,5
1689-4286,9
1689-9601,5
1426-188X,9
1231-1103,3
2300-1410,4
1730-1432,3
2081-139X,9
0368-0827,7
0021-0315,7
1505-3695,9
1426-708X,6
0208-6247,13
1640-4920,9
0867-4299,6
1426-1723,8
2084-9494,3
1644-0420,5
2300-0767,5
2084-4514,9
1507-7241,11
(null),5
1429-3803,9
1897-5577,11
1427-6682,6
2080-3400,6
1232-9657,12
2084-5111,5
1896-9585,5
0446-7965,8
1897-0389,6
1733-3911,9
1734-8412,12
1899-5241,13
1425-6908,9
1507-0360,10
1689-9636,4
2299-9965,9
2083-2567,10
1897-8649,12
1332-9049,14
2353-7205,5
2081-5735,7
(null),8
2299-8993,12
2082-2634,4
1732-1948,12
2081-1640,13
(null),7
2299-7326,14
2299-9728,10
2084-0497,3
(null),5
2083-389X,10
2300-5009,14
2080-0150,11
2071-8330,10
1895-8281,8
1231-4005,14
2299-8470,8
1895-7595,14
1899-8968,13
2300-3596,6
1642-6037,8
2353-9798,10
1734-2031,9
2084-7971,5
1427-4345,15
1231-3998,3
2084-5316,9
2083-103X,10
2083-4187,12
1898-2395,10
2084-7998,6
2299-9140,11
2299-3711,8
1642-686X,12
2300-1364,10
1509-4553,12
2299-2634,6
1689-6017,4
2084-8404,10
1429-7426,14
2353-9917,4
2353-2327,4
1230-0446,5
1731-5530,14
1643-7713,3
1643-9961,4
1731-2280,3
0209-1291,4
1643-2444,7
1730-072X,6
1508-1583,2
0023-2157,10
1230-7637,3
1643-8191,13
1230-9427,5
1505-8530,3
2080-3532,5
2299-5382,5
0023-3196,10
1230-641X,5
2299-890X,6
2353-1983,6
1426-790X,5
2083-6929,7
2083-7658,8
2300-6471,4
2300-6277,3
1230-6142,13
0452-5027,7
2300-4673,4
2084-9265,4
0023-4249,12
0208-7928,8
2080-1238,5
1689-5088,5
1233-2135,6
2081-9463,6
1643-6911,5
1733-2680,9
2084-4115,13
0454-5451,5
2392-0963,6
1897-1555,12
1730-3125,1
2080-1084,8
0137-3129,3
1642-5782,6
1427-3098,5
1898-7265,8
2299-4033,6
1230-266X,12
1642-9826,8
1899-4466,8
0023-5172,14
2299-7806,7
2083-2923,7
1644-8340,10
1230-4808,11
(null),8
2300-0422,10
2391-470X,3
0023-5865,11
1897-7065,7
1230-7556,4
0452-9502,13
1230-4050,5
0023-589X,6
1899-3044,8
0023-5903,11
2081-5441,2
2082-0976,9
2083-7186,4
2353-7094,5
1896-656X,9
2081-7002,2
2082-7067,8
2084-5294,8
1733-3156,7
0023-5911,12
0023-592X,5
1895-8427,5
1509-877X,6
1230-7173,8
1642-9591,4
1733-0777,3
2392-1838,4
1640-8365,5
2353-4745,6
2084-4697,4
1643-7381,2
1429-799X,8
2083-120X,5
2082-9299,5
2080-9670,4
2082-9221,4
1733-4101,6
1895-9024,1
2082-6184,4
1231-028X,4
1426-2088,6
0024-0745,6
1732-9442,13
1642-5952,12
1230-3143,5
1231-5370,2
2080-1068,13
2084-3062,8
1731-6332,9
1896-2122,13
2080-4814,13
0867-7441,11
0024-4708,11
1897-340X,1
(null),8
1899-315X,10
1234-4214,10
2190-9288,10
1895-6106,11
1895-2038,13
1734-2015,13
2083-6422,6
0459-6935,14
2300-5246,6
0867-8308,8
0137-6136,10
0137-4699,8
2083-5019,3
0137-5199,7
1506-5162,7
0076-0382,3
1231-1634,7
2080-9948,14
1230-0535,8
1898-5947,7
1730-0703,5
1897-760X,5
1643-0050,2
1230-0888,6
1230-4425,2
1641-1102,6
1429-9321,12
2084-3356,13
2080-8208,12
(null),9
2299-0461,9
1898-1143,13
1231-7853,9
(null),9
0239-3646,7
0209-3693,6
0137-2971,8
1505-1269,8
0209-0058,7
0137-5725,9
2083-0165,5
0076-5236,8
1730-2668,8
1733-9707,10
1689-4774,6
2300-7079,9
1428-1511,12
0025-6552,11
1734-3801,8
1896-7132,3
2083-5701,7
1734-591X,7
0478-3824,3
2299-7407,2
(null),9
1895-5754,2
0465-5435,8
(null),12
1640-0143,6
1734-9176,1
2353-5687,7
0025-8601,7
1899-8666,4
1428-0604,2
1231-1960,4
2083-4543,6
2081-0016,7
1898-0678,6
1231-1812,3
0867-499X,11
1507-2134,4
2084-5448,4
2084-4638,2
1505-3768,7
1232-406X,12
1505-7054,8
2081-4143,3
2300-3448,3
1643-8876,8
2080-4547,6
1230-2325,9
2299-3835,8
2082-792X,9
2084-0195,2
(null),8
1689-9121,14
1731-7932,4
2081-5182,2
1898-8431,7
1899-8291,15
2449-6421,8
2300-9586,8
2084-2937,10
0867-6046,14
0860-1054,4
1732-9132,8
2353-8546,5
2353-6950,3
1896-771X,8
2300-6366,11
1641-9715,5
1231-1855,4
2081-9021,2
1732-5544,4
2083-7968,3
1731-8165,5
1230-6509,7
1734-6762,6
1896-7663,3
1730-8658,6
2084-9435,2
2083-8530,9
2084-1531,12
2353-6985,4
1734-1663,11
0464-1086,12
0027-5344,14
2084-5081,3
2081-5913,13
2080-0029,5
1896-8546,4
1231-3033,4
0867-8871,6
1507-7764,5
1507-4153,12
(null),7
0137-3218,8
0474-2931,4
1426-9899,6
1231-8515,10
1231-0298,6
1230-5480,5
1897-7820,9
2082-6117,5
2080-5985,6
2080-5993,14
2080-6000,10
2353-1371,2
2084-8064,5
0548-0523,4
1429-1029,5
1429-2173,7
0208-5550,12
1230-3690,11
1734-8668,3
1642-316X,2
1896-6764,6
2080-4091,4
2083-7372,5
1732-6729,15
1427-0994,8
2084-7734,8
1642-1981,7
2080-9476,11
1427-1443,12
0272-0280,5
1898-5084,10
1230-7858,5
2299-7725,5
1426-5435,6
0029-389X,6
0867-2598,3
1509-5681,4
0860-5777,10
2084-946X,3
1505-4195,4
2084-5065,8
0867-647X,6
1233-5991,9
1428-1848,5
2084-3291,6
1230-2155,5
1426-6911,6
1895-7897,5
2082-4351,3
1734-6681,2
1899-8224,2
1896-9380,6
1733-6546,4
0029-540X,9
2081-206X,7
1506-9680,12
1233-9717,9
2353-9437,8
2083-5345,4
w2084-7297,6
0867-2628,10
0473-7733,12
1230-7831,12
0029-8247,5
1733-8239,5
2083-1277,11
2299-2014,5
1505-2753,7
2083-5124,3
1897-2721,13
2353-852X,8
1896-8961,6
1732-0658,3
1734-3542,7
0078-4648,12
0030-3348,5
2083-5191,4
